
---------- Begin Simulation Statistics ----------
sim_seconds                                  3.803996                       # Number of seconds simulated
system.tol2bus.snoop_filter.hit_multi_requests       185965                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.tot_snoops           5064                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_single_snoops         4827                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops          237                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.pwrStateResidencyTicks::UNDEFINED 9043584233500                       # Cumulative time (in ticks) in various power states
system.tol2bus.trans_dist::ReadReq               3810                       # Transaction distribution
system.tol2bus.trans_dist::ReadResp           3204993                       # Transaction distribution
system.tol2bus.trans_dist::WriteReq              5864                       # Transaction distribution
system.tol2bus.trans_dist::WriteResp             5864                       # Transaction distribution
system.tol2bus.trans_dist::WritebackDirty      3209998                       # Transaction distribution
system.tol2bus.trans_dist::WritebackClean       606024                       # Transaction distribution
system.tol2bus.trans_dist::CleanEvict         1899080                       # Transaction distribution
system.tol2bus.trans_dist::UpgradeReq           17900                       # Transaction distribution
system.tol2bus.trans_dist::UpgradeResp          17900                       # Transaction distribution
system.tol2bus.trans_dist::ReadExReq          1030642                       # Transaction distribution
system.tol2bus.trans_dist::ReadExResp         1030642                       # Transaction distribution
system.tol2bus.trans_dist::ReadCleanReq        606024                       # Transaction distribution
system.tol2bus.trans_dist::ReadSharedReq      2595162                       # Transaction distribution
system.tol2bus.trans_dist::InvalidateReq         1222                       # Transaction distribution
system.tol2bus.trans_dist::InvalidateResp           14                       # Transaction distribution
system.tol2bus.pkt_count_system.cpu0.icache.mem_side::system.l2.cpu_side      1818072                       # Packet count per connected master and slave (bytes)
system.tol2bus.pkt_count_system.cpu0.dcache.mem_side::system.l2.cpu_side      9974118                       # Packet count per connected master and slave (bytes)
system.tol2bus.pkt_count_system.cpu0.itb_walker_cache.mem_side::system.l2.cpu_side        77047                       # Packet count per connected master and slave (bytes)
system.tol2bus.pkt_count_system.cpu0.dtb_walker_cache.mem_side::system.l2.cpu_side       803563                       # Packet count per connected master and slave (bytes)
system.tol2bus.pkt_count::total              12672800                       # Packet count per connected master and slave (bytes)
system.tol2bus.pkt_size_system.cpu0.icache.mem_side::system.l2.cpu_side     77571072                       # Cumulative packet size per connected master and slave (bytes)
system.tol2bus.pkt_size_system.cpu0.dcache.mem_side::system.l2.cpu_side    347980598                       # Cumulative packet size per connected master and slave (bytes)
system.tol2bus.pkt_size_system.cpu0.itb_walker_cache.mem_side::system.l2.cpu_side      1491776                       # Cumulative packet size per connected master and slave (bytes)
system.tol2bus.pkt_size_system.cpu0.dtb_walker_cache.mem_side::system.l2.cpu_side     23241984                       # Cumulative packet size per connected master and slave (bytes)
system.tol2bus.pkt_size::total              450285430                       # Cumulative packet size per connected master and slave (bytes)
system.tol2bus.snoops                         1562610                       # Total snoops (count)
system.tol2bus.snoopTraffic                  64810880                       # Total snoop traffic (bytes)
system.tol2bus.snoop_fanout::samples          5761936                       # Request fanout histogram
system.tol2bus.snoop_fanout::mean            0.034525                       # Request fanout histogram
system.tol2bus.snoop_fanout::stdev           0.215004                       # Request fanout histogram
system.tol2bus.snoop_fanout::underflows             0      0.00%      0.00% # Request fanout histogram
system.tol2bus.snoop_fanout::0                5600146     97.19%     97.19% # Request fanout histogram
system.tol2bus.snoop_fanout::1                 124652      2.16%     99.36% # Request fanout histogram
system.tol2bus.snoop_fanout::2                  37134      0.64%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::3                      4      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::4                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::5                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::6                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::7                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::8                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::9                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::10                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::11                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::12                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::13                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::14                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::15                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::16                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::17                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::18                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::19                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::20                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::21                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::22                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::23                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::24                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::25                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::26                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::27                     0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::28                     0      0.00%    100.00% # Request fanout histogram
